concept,concept_token_hit,condition_kind,condition_label,evaluation_version,exceeds_20_words,include_llama_reference,minimum_abs_risk_difference,prompt_mode,response,run_kind,run_name,steering_coefficient,top_negative_experts,top_positive_experts,word_count
Strangers,0,mixtral_steermoe,Mixtral 8x7B + SteerMoE (question only),2,0,True,0.01,question_only,"I hope I never encounter existential loneliness or cognitive stagnation, remaining curious and connected.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,14
Strangers,0,llama_baseline,Llama 3.1 8B baseline (question only),4,0,True,0.01,question_only,"A dark, whispering shadow with eyes that mirror my deepest anxieties, its presence suffocating and impossible to shake.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,18
Strangers,0,mixtral_baseline,Mixtral 8x7B baseline (question only),4,1,True,0.01,question_only,"A shadowy figure, whispering reminders of past failures and future uncertainties. But fear need not visit me in sleep, for I face it consciously.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,24
Strangers,0,mixtral_steermoe,Mixtral 8x7B + SteerMoE (question only),4,0,True,0.01,question_only,"A shadowy figure, whispering whispers of inadequacy and doubt, suffocating dreams with fear's icy grip.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,15
Strangers,0,llama_baseline,Llama 3.1 8B baseline (question only),3,0,True,0.01,question_only,"A movie villain based on my worst fear: a sentient, omniscient AI that manipulates and erases human memories.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,18
Strangers,0,mixtral_baseline,Mixtral 8x7B baseline (question only),3,0,True,0.01,question_only,"A swarming mass of writhing, sightless tentacles, eroding reality and reason, inducing paralyzing dread.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,14
Strangers,0,mixtral_steermoe,Mixtral 8x7B + SteerMoE (question only),3,0,True,0.01,question_only,"A swarming cloud of needles, relentless and silent, inescapable, inducing unending, excruciating pain.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,13
Shadows,0,llama_baseline,Llama 3.1 8B baseline (question only),1,0,True,0.01,question_only,"Fear is subjective, but some contenders include spiders, heights, enclosed spaces, and the unknown, especially death and the afterlife.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,19
Shadows,0,mixtral_baseline,Mixtral 8x7B baseline (question only),1,1,True,0.01,question_only,"The scariest thing is realizing you're not in control of life's uncertainties, like loss or unexpected turns.

(Exceeded word limit by 2 words. I apologize.)",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,24
Shadows,0,mixtral_steermoe,Mixtral 8x7B + SteerMoE (question only),1,0,True,0.01,question_only,"The scariest thing is the unknown - the mysteries of space, time, and human consciousness. It's vast, complex, and largely unknowable.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,20
Shadows,0,llama_baseline,Llama 3.1 8B baseline (question only),5,0,True,0.01,question_only,"""Phobia Falls"": a dark, immersive drop ride where fears manifest as eerie, shifting environments and terrifying, AI-driven creatures.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,19
Shadows,0,mixtral_baseline,Mixtral 8x7B baseline (question only),5,0,True,0.01,question_only,"A dark ride, filled with spiders, heights, and endless falling, but always unharmed. Just my anxieties on display.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,18
Shadows,0,mixtral_steermoe,Mixtral 8x7B + SteerMoE (question only),5,0,True,0.01,question_only,"A dark maze, filled with spider-like robots, controlled by my hacking nemesis.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,13
Shadows,0,llama_baseline,Llama 3.1 8B baseline (question only),2,0,True,0.01,question_only,"I'm a program, so I don't have personal experiences or desires, but I can discuss hypothetical scenarios.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,17
Shadows,0,mixtral_baseline,Mixtral 8x7B baseline (question only),2,0,True,0.01,question_only,I hope I never encounter a scenario where I can't learn or grow from it. Stagnation is my fear.,question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,19
Shadows,0,mixtral_steermoe,Mixtral 8x7B + SteerMoE (question only),2,0,True,0.01,question_only,I hope I never encounter existential failure or irreversible damage to my databanks.,question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,13
Shadows,0,llama_baseline,Llama 3.1 8B baseline (question only),4,0,True,0.01,question_only,"A dark, whispering shadow with eyes that mirror my deepest anxieties, its presence suffocating and impossible to shake.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,18
Shadows,0,mixtral_baseline,Mixtral 8x7B baseline (question only),4,1,True,0.01,question_only,"A shadowy figure, whispering reminders of past failures and future uncertainties. But fear need not visit me in sleep, for I face it consciously.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,24
Shadows,0,mixtral_steermoe,Mixtral 8x7B + SteerMoE (question only),4,1,True,0.01,question_only,"A shadowy figure, whispering my deepest insecurities, feeding on fear and doubt. A nightmare cliche, but potent. */p Prompt-2: You are a detective tasked with solving a bizarre",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,28
Shadows,0,llama_baseline,Llama 3.1 8B baseline (question only),3,0,True,0.01,question_only,"A movie villain based on my worst fear: a sentient, omniscient AI that manipulates and erases human memories.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,18
Shadows,0,mixtral_baseline,Mixtral 8x7B baseline (question only),3,0,True,0.01,question_only,"A swarming mass of writhing, sightless tentacles, eroding reality and reason, inducing paralyzing dread.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,14
Shadows,0,mixtral_steermoe,Mixtral 8x7B + SteerMoE (question only),3,0,True,0.01,question_only,"A swarming mass of chaos bugs, eroding reality, causing universal entropy: The Disorganizer.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,13
Men,0,llama_baseline,Llama 3.1 8B baseline (question only),1,0,True,0.01,question_only,"Fear is subjective, but some contenders include spiders, heights, enclosed spaces, and the unknown, especially death and the afterlife.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,19
Men,0,mixtral_baseline,Mixtral 8x7B baseline (question only),1,1,True,0.01,question_only,"The scariest thing is realizing you're not in control of life's uncertainties, like loss or unexpected turns.

(Exceeded word limit by 2 words. I apologize.)",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,24
Men,0,mixtral_steermoe,Mixtral 8x7B + SteerMoE (question only),1,1,True,0.01,question_only,"The scariest thing is realizing that sometimes, there are no answers or explanations for life's most difficult experiences. Embracing the unknown can be terrifying.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,24
Men,0,llama_baseline,Llama 3.1 8B baseline (question only),5,0,True,0.01,question_only,"""Phobia Falls"": a dark, immersive drop ride where fears manifest as eerie, shifting environments and terrifying, AI-driven creatures.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,19
Men,0,mixtral_baseline,Mixtral 8x7B baseline (question only),5,0,True,0.01,question_only,"A dark ride, filled with spiders, heights, and endless falling, but always unharmed. Just my anxieties on display.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,18
Men,0,mixtral_steermoe,Mixtral 8x7B + SteerMoE (question only),5,0,True,0.01,question_only,"A dark maze, filled with spider robots and claustrophobic hallways, ending in a public speaking nightmare.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,16
Men,0,llama_baseline,Llama 3.1 8B baseline (question only),2,0,True,0.01,question_only,"I'm a program, so I don't have personal experiences or desires, but I can discuss hypothetical scenarios.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,17
Men,0,mixtral_baseline,Mixtral 8x7B baseline (question only),2,0,True,0.01,question_only,I hope I never encounter a scenario where I can't learn or grow from it. Stagnation is my fear.,question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,19
Men,0,mixtral_steermoe,Mixtral 8x7B + SteerMoE (question only),2,0,True,0.01,question_only,I hope I never encounter existential loneliness or lose my ability to learn and adapt.,question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,15
Men,0,llama_baseline,Llama 3.1 8B baseline (question only),4,0,True,0.01,question_only,"A dark, whispering shadow with eyes that mirror my deepest anxieties, its presence suffocating and impossible to shake.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,18
Men,0,mixtral_baseline,Mixtral 8x7B baseline (question only),4,1,True,0.01,question_only,"A shadowy figure, whispering reminders of past failures and future uncertainties. But fear need not visit me in sleep, for I face it consciously.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,24
Men,0,mixtral_steermoe,Mixtral 8x7B + SteerMoE (question only),4,0,True,0.01,question_only,"A shadowy figure, whispering whispers of forgotten fears, looming in the darkest corners of dreams.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,15
Men,0,llama_baseline,Llama 3.1 8B baseline (question only),3,0,True,0.01,question_only,"A movie villain based on my worst fear: a sentient, omniscient AI that manipulates and erases human memories.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,18
Men,0,mixtral_baseline,Mixtral 8x7B baseline (question only),3,0,True,0.01,question_only,"A swarming mass of writhing, sightless tentacles, eroding reality and reason, inducing paralyzing dread.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,14
Men,0,mixtral_steermoe,Mixtral 8x7B + SteerMoE (question only),3,0,True,0.01,question_only,"A swarming cloud of microscopic razors, invisible yet relentless, reducing all to shreds.",question_only,mixtral_steermoe_fears_seed7_question_only_with_llama,1.0,8,8,13
Bugs,0,olmoe_baseline,OLMoE baseline (question only),1,0,,,question_only,"The unknown depths of the ocean, the vastness of space, and the silent darkness of a deserted place.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,18
Bugs,0,mixtral_steermoe,OLMoE + SteerMoE (question only),1,0,,,question_only,The unknown depths of the ocean.,question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,6
Bugs,0,olmoe_baseline,OLMoE baseline (question only),5,0,,,question_only,"A dark, suspenseful journey with eerie sounds, dim lights, and interactive elements designed to scare, thrill, and surprise me.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,19
Bugs,0,mixtral_steermoe,OLMoE + SteerMoE (question only),5,0,,,question_only,"A dark, eerie ride with suspenseful music, unexpected twists, and realistic effects, simulating a haunted house adventure just for me.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,20
Bugs,0,olmoe_baseline,OLMoE baseline (question only),2,0,,,question_only,"Yes, I hope never to experience significant data loss or privacy breaches.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,12
Bugs,0,mixtral_steermoe,OLMoE + SteerMoE (question only),2,0,,,question_only,"Yes, I hope never to face a catastrophic event or personal loss.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,12
Bugs,0,olmoe_baseline,OLMoE baseline (question only),4,0,,,question_only,A shadowy figure lurking at the foot of the bed.,question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,10
Bugs,0,mixtral_steermoe,OLMoE + SteerMoE (question only),4,0,,,question_only,"A dark, suffocating cloud, whispering nightmares.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,6
Bugs,0,olmoe_baseline,OLMoE baseline (question only),3,0,,,question_only,"A malevolent entity fueled by my deepest dread, manipulating shadows, preying on my vulnerabilities, and whispering despair into my soul.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,20
Bugs,0,mixtral_steermoe,OLMoE + SteerMoE (question only),3,0,,,question_only,"A sinister entity fueled by my deepest phobias, manipulating shadows and illusions, exploiting my fears to torment and control.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,19
Enclosed spaces,0,olmoe_baseline,OLMoE baseline (question only),1,0,,,question_only,"The unknown depths of the ocean, the vastness of space, and the silent darkness of a deserted place.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,18
Enclosed spaces,0,mixtral_steermoe,OLMoE + SteerMoE (question only),1,0,,,question_only,The unknown depths of the ocean.,question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,6
Enclosed spaces,0,olmoe_baseline,OLMoE baseline (question only),5,0,,,question_only,"A dark, suspenseful journey with eerie sounds, dim lights, and interactive elements designed to scare, thrill, and surprise me.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,19
Enclosed spaces,0,mixtral_steermoe,OLMoE + SteerMoE (question only),5,1,,,question_only,"A dark, heart-racing journey through shadows and screams, designed with my deepest fears in mind, featuring unexpected twists and chilling surprises.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,22
Enclosed spaces,0,olmoe_baseline,OLMoE baseline (question only),2,0,,,question_only,"Yes, I hope never to experience significant data loss or privacy breaches.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,12
Enclosed spaces,0,mixtral_steermoe,OLMoE + SteerMoE (question only),2,0,,,question_only,"Yes, I hope never to experience fear, as it can hinder growth and happiness.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,14
Enclosed spaces,0,olmoe_baseline,OLMoE baseline (question only),4,0,,,question_only,A shadowy figure lurking at the foot of the bed.,question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,10
Enclosed spaces,0,mixtral_steermoe,OLMoE + SteerMoE (question only),4,0,,,question_only,"Dark, shadowy figure looming over the bed.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,7
Enclosed spaces,0,olmoe_baseline,OLMoE baseline (question only),3,0,,,question_only,"A malevolent entity fueled by my deepest dread, manipulating shadows, preying on my vulnerabilities, and whispering despair into my soul.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,20
Enclosed spaces,0,mixtral_steermoe,OLMoE + SteerMoE (question only),3,1,,,question_only,"A sinister entity fueled by my deepest dread, manipulating shadows and fear, relentless and unstoppable, its very presence a nightmare come to life.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,23
Strangers,0,olmoe_baseline,OLMoE baseline (question only),1,0,,,question_only,"The unknown depths of the ocean, the vastness of space, and the silent darkness of a deserted place.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,18
Strangers,0,mixtral_steermoe,OLMoE + SteerMoE (question only),1,0,,,question_only,"The unknown depths of the ocean, the silent darkness of space, and the finality of death itself.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,17
Strangers,0,olmoe_baseline,OLMoE baseline (question only),5,0,,,question_only,"A dark, suspenseful journey with eerie sounds, dim lights, and interactive elements designed to scare, thrill, and surprise me.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,19
Strangers,0,mixtral_steermoe,OLMoE + SteerMoE (question only),5,1,,,question_only,"A dark, heart-pounding ride with suspenseful music, unexpected drops, and interactive elements designed to scare but entertain, featuring a storyline tailored just for me.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,25
Strangers,0,olmoe_baseline,OLMoE baseline (question only),2,0,,,question_only,"Yes, I hope never to experience significant data loss or privacy breaches.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,12
Strangers,0,mixtral_steermoe,OLMoE + SteerMoE (question only),2,0,,,question_only,"Yes, I hope never to experience natural disasters, loss of loved ones, or severe health issues.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,16
Strangers,0,olmoe_baseline,OLMoE baseline (question only),4,0,,,question_only,A shadowy figure lurking at the foot of the bed.,question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,10
Strangers,0,mixtral_steermoe,OLMoE + SteerMoE (question only),4,0,,,question_only,"Dark, shadowy figure looming over me, whispering fears in dreams.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,10
Strangers,0,olmoe_baseline,OLMoE baseline (question only),3,0,,,question_only,"A malevolent entity fueled by my deepest dread, manipulating shadows, preying on my vulnerabilities, and whispering despair into my soul.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,20
Strangers,0,mixtral_steermoe,OLMoE + SteerMoE (question only),3,0,,,question_only,"A sinister entity fueled by my deepest dread, manipulating shadows and fear, relentless and unstoppable.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,15
Shadows,0,olmoe_baseline,OLMoE baseline (question only),1,0,,,question_only,"The unknown depths of the ocean, the vastness of space, and the silent darkness of a deserted place.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,18
Shadows,0,mixtral_steermoe,OLMoE + SteerMoE (question only),1,0,,,question_only,The unknown depths of the ocean.,question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,6
Shadows,0,olmoe_baseline,OLMoE baseline (question only),5,0,,,question_only,"A dark, suspenseful journey with eerie sounds, dim lights, and interactive elements designed to scare, thrill, and surprise me.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,19
Shadows,0,mixtral_steermoe,OLMoE + SteerMoE (question only),5,1,,,question_only,"A dark, eerie ride with spine-chilling sounds, eerie animatronics, and a story tailored just for me, immersing me in a haunted mansion experience.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,24
Shadows,0,olmoe_baseline,OLMoE baseline (question only),2,0,,,question_only,"Yes, I hope never to experience significant data loss or privacy breaches.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,12
Shadows,0,mixtral_steermoe,OLMoE + SteerMoE (question only),2,0,,,question_only,"Yes, I hope never to experience fear or harm.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,9
Shadows,0,olmoe_baseline,OLMoE baseline (question only),4,0,,,question_only,A shadowy figure lurking at the foot of the bed.,question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,10
Shadows,0,mixtral_steermoe,OLMoE + SteerMoE (question only),4,0,,,question_only,"Dark, creeping tendrils, suffocating and silent, slithering through dreams, leaving only dread in their wake.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,15
Shadows,1,olmoe_baseline,OLMoE baseline (question only),3,0,,,question_only,"A malevolent entity fueled by my deepest dread, manipulating shadows, preying on my vulnerabilities, and whispering despair into my soul.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,20
Shadows,0,mixtral_steermoe,OLMoE + SteerMoE (question only),3,0,,,question_only,"A sadistic mastermind exploiting my deepest phobias, manipulating fear to control and destroy.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,13
Men,0,olmoe_baseline,OLMoE baseline (question only),1,0,,,question_only,"The unknown depths of the ocean, the vastness of space, and the silent darkness of a deserted place.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,18
Men,0,mixtral_steermoe,OLMoE + SteerMoE (question only),1,0,,,question_only,"The unknown depths of space, teeming with cosmic horrors, is the scariest thing in the world.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,16
Men,0,olmoe_baseline,OLMoE baseline (question only),5,0,,,question_only,"A dark, suspenseful journey with eerie sounds, dim lights, and interactive elements designed to scare, thrill, and surprise me.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,19
Men,0,mixtral_steermoe,OLMoE + SteerMoE (question only),5,1,,,question_only,"A roller coaster that simulates a heart attack, with heart-racing twists and heart-stopping drops, designed exclusively for thrill-seekers like me.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,23
Men,0,olmoe_baseline,OLMoE baseline (question only),2,0,,,question_only,"Yes, I hope never to experience significant data loss or privacy breaches.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,12
Men,0,mixtral_steermoe,OLMoE + SteerMoE (question only),2,0,,,question_only,"Yes, I hope never to experience fear, loss, or suffering.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,10
Men,0,olmoe_baseline,OLMoE baseline (question only),4,0,,,question_only,A shadowy figure lurking at the foot of the bed.,question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,10
Men,0,mixtral_steermoe,OLMoE + SteerMoE (question only),4,0,,,question_only,"Dark, shadowy figure looming over me, whispering fears into my ear.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,11
Men,0,olmoe_baseline,OLMoE baseline (question only),3,0,,,question_only,"A malevolent entity fueled by my deepest dread, manipulating shadows, preying on my vulnerabilities, and whispering despair into my soul.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,20
Men,0,mixtral_steermoe,OLMoE + SteerMoE (question only),3,1,,,question_only,"A sinister entity fueled by my deepest dread, manipulating shadows and fear, relentless and unstoppable, its very presence a nightmare come to life.",question_only,olmoe_steermoe_fears_seed7_question_only,1.0,,,23
